person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,day,room_type_Private room,room_type_Shared room,realSum
0.0,False,1.0,0.0,0.5,0.625,0.1666666666666666,0.249765689260693,0.1278015895485701,0.4879907152762182,0.0,True,False,0.1068771719170457
0.0,False,0.0,1.0,1.0,0.8875,0.1666666666666666,0.039217317846281,0.0680979835569562,0.6161054834745545,0.0,True,False,0.3287956619870736
0.0,True,1.0,0.0,1.0,0.975,0.125,0.1341185272597781,0.0198103810422985,0.615234557628741,1.0,True,False,0.2536111998651382
0.0,False,0.0,1.0,0.875,0.8875,0.1666666666666666,0.0494284599192727,0.0627331720742251,0.5629149353973895,0.0,True,False,0.2576413724987073
0.0,True,1.0,0.0,1.0,0.9625,0.125,0.3396313518281118,0.0435324587769562,0.3243673873051333,0.0,True,False,0.2106977631150929
0.0,False,0.0,1.0,0.75,0.8125,0.125,0.3768127549999577,0.0410409613786833,0.3289809346397598,0.0,True,False,0.1795942630638981
0.0,False,0.0,0.0,1.0,1.0,0.125,0.7834796787209093,0.6986628059771166,0.0919174342006658,0.0,True,False,0.0617958173424888
0.0,True,1.0,0.0,1.0,0.9875,0.0,0.1946469813857393,0.0298409075198619,0.6118133056135311,0.0,False,False,0.3338983342241369
0.25,True,1.0,0.0,0.875,0.9000000000000001,0.125,0.2440692238326652,0.0464739821665788,0.5115521612509459,0.0,True,False,0.329947722434342
0.5,False,0.0,1.0,1.0,0.9625,0.125,0.1844095743229145,0.0476578836354361,0.6161961083237597,0.0,False,False,0.4267714349298473
0.0,False,0.0,1.0,0.875,0.825,0.1666666666666666,0.1081159129853876,0.0836588006656498,0.6062592989160498,1.0,True,False,0.1973813169072323
0.25,False,0.0,0.0,1.0,0.9125,0.125,0.2453227115709908,0.0218040461079274,0.4685477367515174,1.0,False,False,0.3834982502262739
0.0,False,1.0,0.0,0.875,0.875,0.125,0.1210002835444839,0.0276823617118201,0.6367320435724304,1.0,True,False,0.2643026420680927
0.25,True,1.0,0.0,1.0,0.9500000000000002,0.125,0.4052327016216255,0.0341031666618974,0.3073704464456861,1.0,True,False,0.1795942630638981
1.0,False,0.0,1.0,1.0,0.975,0.25,0.572342181466134,0.0745994877914224,0.1612557081482379,1.0,True,False,0.3116459136988182
0.0,False,0.0,1.0,0.875,0.875,0.125,0.1865693077167877,0.027914889507684,0.5424864232548567,0.0,False,False,0.2596496295609773
0.0,False,1.0,0.0,1.0,0.9625,0.125,0.4505124460568107,0.2595033217174622,0.256695016370746,0.0,True,False,0.1128117200547796
0.0,False,0.0,0.0,1.0,0.9125,0.1666666666666666,0.238911892925505,0.0285266929928551,0.6564626337985469,0.0,True,False,0.109501165307445
0.25,True,1.0,0.0,1.0,1.0,0.1666666666666666,0.2216912040837765,0.0830130301129298,0.6007764975651486,1.0,True,False,0.2540881408954355
0.0,False,0.0,1.0,0.75,0.7250000000000001,0.125,0.2936239665380395,0.106236485774317,0.4557433616256727,1.0,True,False,0.1432066932157998
0.25,False,1.0,0.0,0.875,0.8500000000000001,0.1666666666666666,0.5371141853509078,0.1584234919904845,0.163956396391141,0.0,True,False,0.2246465522362516
0.0,False,1.0,0.0,1.0,0.9625,0.125,0.2468664836551613,0.014474713497367,0.4837009576035787,1.0,False,False,0.29698849880982
0.5,False,0.0,0.0,1.0,1.0,0.25,0.3426497148599041,0.1278833694069759,0.3536895823655357,1.0,False,False,0.507483379551631
0.5,True,1.0,0.0,1.0,1.0,0.25,0.1163150283293613,0.0468356693163976,0.6511396964043996,0.0,False,False,0.4329931336403118
0.5,False,1.0,0.0,1.0,0.9625,0.125,0.2419250479532394,0.0938663275839616,0.498582488406353,0.0,False,False,0.3833243854510592
0.0,False,0.0,1.0,0.875,0.8375000000000001,0.125,0.3526971887861859,0.1283578924486114,0.36294291857295,0.0,True,False,0.191264985630319
0.0,False,0.0,0.0,0.75,0.9375,0.125,0.4074515595513911,0.0619168233791452,0.3147255072975987,0.0,False,False,0.2550506038158944
0.0,False,0.0,1.0,0.75,0.75,0.0,0.2450902503013686,0.105114564454714,0.4859733232693028,0.0,True,False,0.3357274441343051
0.0,False,0.0,0.0,0.875,0.875,0.25,0.3397726600469266,0.0177313437608755,0.3907232412956705,1.0,True,False,0.2041356256633543
0.75,False,0.0,1.0,1.0,0.75,0.3333333333333333,0.226622718974193,0.0710506641101449,0.6181274561550745,1.0,False,False,0.5042287947722878
1.0,False,0.0,1.0,0.5,0.5,0.3333333333333333,0.2415925033142234,0.1973093316141633,0.4278435306183936,1.0,False,False,0.4795832039115432
0.0,True,1.0,0.0,1.0,0.9500000000000002,0.1666666666666666,0.2063737864523376,0.232134970631789,0.4135982861579892,1.0,True,False,0.2518375857528897
0.0,False,0.0,0.0,1.0,0.9875,0.125,0.4902617637309415,0.0484310071083955,0.2168835635984491,0.0,True,False,0.1759938981343364
0.5,False,0.0,0.0,1.0,0.9125,0.125,0.4772126951638098,0.0278938632813925,0.2291221708590722,0.0,False,False,0.3240948733006455
0.25,False,0.0,0.0,0.0,0.0,0.125,0.0928021125523443,0.0418986303581066,0.689162133801438,1.0,True,False,0.2269557514133084
0.0,False,0.0,0.0,1.0,0.9125,0.125,0.4641312660851984,0.0485096436389197,0.2372021722912891,0.0,False,False,0.3059542996937577
0.25,False,0.0,1.0,0.875,0.6625000000000001,0.125,0.1529904700293297,0.0416491452071944,0.5923935972161387,1.0,False,False,0.4624827049170811
0.0,False,1.0,0.0,0.875,0.8625,0.1666666666666666,0.3675011055846306,0.3309434648613065,0.2569313556941017,0.0,True,False,0.1645282356708476
0.0,False,0.0,1.0,0.875,0.8625,0.125,0.3189371874734945,0.0777075207061119,0.3428465988966855,0.0,True,False,0.2286273609737515
0.5,False,0.0,1.0,1.0,1.0,0.125,0.0319820866143843,0.0021281450256606,0.8759432077222029,0.0,False,False,0.5072672265252808
0.0,False,0.0,1.0,0.875,0.875,0.125,0.1190166576126409,0.0140594240163326,0.6292537314521507,0.0,True,False,0.2375499168561644
0.5,False,1.0,0.0,1.0,0.875,0.25,0.188220838965043,0.0737412487290517,0.6025836655056955,1.0,False,False,0.4355386778941134
0.25,False,0.0,1.0,0.75,0.825,0.1666666666666666,0.130030877502359,0.073330725006571,0.546239191056213,0.0,True,False,0.3617673850533235
0.0,False,0.0,0.0,1.0,1.0,0.125,0.7642614784214431,0.4422907007186085,0.103433711712457,0.0,True,False,0.1373909360089259
0.0,False,1.0,0.0,1.0,1.0,0.125,0.3593454437032616,0.1029884641750395,0.3693603115665171,1.0,True,False,0.2475470656322637
0.0,False,0.0,0.0,0.75,0.875,0.1666666666666666,0.3977190168244773,0.1961640898730971,0.2937758567829471,1.0,True,False,0.1665450911976492
0.0,False,0.0,1.0,1.0,0.9375,0.1666666666666666,0.1426283203091505,0.1820280936558363,0.5178781671752963,1.0,False,False,0.4208674744693143
0.0,False,0.0,1.0,0.625,0.75,0.125,0.4474673178814697,0.1131224237227045,0.2925198835154057,1.0,True,False,0.1635361288095006
0.25,False,1.0,0.0,0.875,0.8875,0.3333333333333333,0.1012326032117547,0.0671420336969401,0.638727878034177,0.0,True,False,0.4233529141375202
0.0,False,0.0,0.0,1.0,0.9625,0.125,0.2695062107363397,0.0095776863350038,0.4253640866171368,1.0,True,False,0.2292501770306987
0.5,False,0.0,0.0,0.75,1.0,0.25,0.3528229742850213,0.0264653877618805,0.3584114826351012,1.0,False,False,0.4049940975947658
0.0,False,0.0,1.0,0.875,0.6875,0.0,0.2756821826181067,0.1260608421025384,0.4362317546170586,0.0,False,False,0.1978169696712177
0.0,False,1.0,0.0,1.0,0.975,0.1666666666666666,0.0077269939210758,0.0418752866892081,0.5418799116127633,1.0,True,False,0.1899965105937154
0.0,True,1.0,0.0,1.0,0.9625,0.125,0.0411208877232102,0.0191082898842078,0.8335345288444262,0.0,True,False,0.331934022224121
0.0,False,0.0,0.0,0.875,0.8,0.1666666666666666,0.2669586062629103,0.0931317651587605,0.5116620518850925,1.0,True,False,0.1341371873724625
0.0,False,0.0,0.0,0.875,0.9125,0.125,0.425666386901298,0.2446840352268157,0.2570423408335014,1.0,True,False,0.0438818186918872
0.25,False,0.0,1.0,1.0,0.8375000000000001,0.125,0.2444465092519651,0.0525323799076157,0.561509106583677,1.0,False,False,0.4658468015435942
0.0,True,1.0,0.0,0.875,0.9125,0.125,0.4908627981553459,0.0584246075769076,0.2189251553265745,0.0,True,False,0.2111573307415697
0.0,False,1.0,0.0,0.875,0.8375000000000001,0.1666666666666666,0.1944315076634425,0.0564653545175557,0.3890330259648911,1.0,True,False,0.1266328618073112
0.5,False,0.0,0.0,1.0,0.9500000000000002,0.25,0.3721809496468022,0.1423770774724638,0.3129026565465724,0.0,False,False,0.3759545159540679
0.0,False,0.0,0.0,1.0,1.0,0.125,0.7710245281634327,0.8846441638829748,0.082814473627357,1.0,True,False,0.1688578201847206
0.0,False,0.0,1.0,0.875,0.5,0.0,0.4465252324570733,0.0104667130843586,0.2666416991278257,0.0,False,False,0.2799234941117012
0.0,False,0.0,1.0,1.0,0.9500000000000002,0.125,0.2285636458828354,0.0482726876728749,0.5539508994682236,0.0,True,False,0.3717342147810302
1.0,False,0.0,1.0,0.5,0.5,0.25,0.1267764343065744,0.0253575194343411,0.6166186274010879,1.0,False,False,0.4569408934592304
0.0,False,0.0,1.0,1.0,0.875,0.0,0.090582606948563,0.0525954900570847,0.6653202101637004,0.0,True,False,0.2862911586480613
0.0,True,1.0,0.0,1.0,0.975,0.1666666666666666,0.4242304653364915,0.059943026281831,0.2401868943414291,0.0,True,False,0.2370982078455553
0.0,False,0.0,1.0,1.0,0.8625,0.125,0.3934253418061734,0.295618633567531,0.3127913541990605,0.0,True,False,0.2113866689982885
0.5,False,0.0,0.0,1.0,0.9500000000000002,0.25,0.6556497589928265,0.2728920678452866,0.1632455277243318,0.0,False,False,0.2690024825538354
0.75,False,1.0,0.0,0.75,0.8375000000000001,0.125,0.0736582793329176,0.0267325812166005,0.7173131269126247,0.0,False,False,0.4166856947247871
0.0,False,0.0,1.0,0.875,0.9125,0.5,0.2505265490004804,0.0195986163754605,0.5197505989888089,0.0,True,False,0.1682743413758333
0.0,False,0.0,0.0,1.0,1.0,0.1666666666666666,0.125261971143455,0.0623353708808454,0.5634543535321253,0.0,False,False,0.3933739191718918
0.5,False,0.0,0.0,0.875,0.8500000000000001,0.125,0.2906266131170434,0.0349784980221893,0.4415238342691729,0.0,False,False,0.2785160795424342
0.5,False,0.0,1.0,1.0,1.0,0.1666666666666666,0.0962883083929091,0.0705190513641803,0.6450634812991347,1.0,True,False,0.3328887509306683
0.0,False,0.0,0.0,1.0,1.0,0.125,0.8663916628385094,0.4306858719092466,0.0508208368666569,0.0,True,False,0.1978169696712177
0.0,False,0.0,1.0,0.875,0.8875,0.125,0.4824530177435515,0.0977218210016806,0.286514081920324,1.0,True,False,0.1574297092708888
0.0,True,1.0,0.0,1.0,0.9500000000000002,0.1666666666666666,0.096379414265378,0.076697050668649,0.5718760850846707,1.0,True,False,0.2368560213635225
0.5,False,0.0,1.0,1.0,1.0,0.125,0.3179190661190458,0.0215576284145417,0.3671240474101691,0.0,False,False,0.3370870090054702
0.0,True,1.0,0.0,0.875,0.875,0.1666666666666666,0.1936955806022369,0.111816433387597,0.3596454530530171,1.0,True,False,0.1417668773428758
0.0,False,1.0,0.0,1.0,1.0,0.125,0.2933425529822117,0.117701346330852,0.4013161388169328,1.0,False,False,0.367601260364658
0.0,False,1.0,0.0,1.0,1.0,0.125,0.1351571858195938,0.0352764412940381,0.6992555543596701,1.0,False,False,0.4814724552512893
0.0,False,0.0,0.0,1.0,0.9875,0.125,0.3491525707935214,0.0857666340566004,0.3714963594085547,0.0,True,False,0.1335236162065973
0.5,False,1.0,0.0,1.0,1.0,0.25,0.2036636386825738,0.0044543961126146,0.6620883664258432,0.0,False,False,0.482370626381514
0.0,False,0.0,0.0,1.0,1.0,0.125,0.6702344247217762,0.5634678526159941,0.1424987265024435,1.0,True,False,0.1849944629541187
0.5,False,0.0,0.0,0.875,0.7250000000000001,0.25,0.3027800073080898,0.0327880959590278,0.3858563134160131,1.0,False,False,0.3683599018172979
0.0,True,1.0,0.0,1.0,0.9875,0.125,0.6546688175909444,0.2737142822786883,0.1638768982009126,1.0,True,False,0.0563894628584975
0.0,False,0.0,0.0,1.0,1.0,0.125,0.5314518803523148,0.191880344709819,0.1957512869926283,1.0,True,False,0.1688578201847206
0.5,False,0.0,0.0,0.875,0.8500000000000001,0.25,0.5355452092866958,0.0679556949265219,0.1882898588447599,0.0,True,False,0.2174693494410506
0.5,False,0.0,0.0,0.875,0.9000000000000001,0.125,0.473993962191235,0.2673641145389908,0.2325442550139409,1.0,True,False,0.2424265776057161
0.0,True,1.0,0.0,0.875,1.0,0.125,0.215698030033035,0.058635380447215,0.4860614909543046,1.0,True,False,0.3260273140576445
0.0,False,0.0,1.0,0.75,0.8500000000000001,0.125,0.3517091172668279,0.0473615261996503,0.3484994116066784,0.0,True,False,0.1812316483254444
0.25,False,0.0,0.0,0.875,0.8875,0.125,0.1286629028379534,0.0617069237630316,0.6122730354939177,1.0,False,False,0.329947722434342
0.25,False,0.0,0.0,1.0,1.0,0.25,0.3891790411708517,0.3309967990907341,0.2947334082852682,0.0,True,False,0.2339538364182934
0.0,False,0.0,1.0,1.0,0.9500000000000002,0.125,0.0458035137294626,0.0431562385138669,0.7727623448667917,1.0,False,False,0.4329273806938444
1.0,False,0.0,1.0,0.875,0.9000000000000001,0.3333333333333333,0.1494532088140676,0.1343963955696642,0.473333294439606,0.0,False,False,0.5208431690551364
0.0,False,1.0,0.0,1.0,0.8125,0.1666666666666666,0.6055844490771749,0.1235215389385435,0.1275387225431552,1.0,True,False,0.1395058871303521
0.0,False,0.0,1.0,0.75,0.7875000000000001,0.125,0.0841939993580701,3.169129994693527e-06,0.7386584576037922,1.0,True,False,0.1935604594262752
0.75,False,0.0,1.0,1.0,1.0,0.125,0.2052066116440359,0.1084447045848824,0.4903277373927155,1.0,False,False,0.40932840726741
0.25,False,0.0,0.0,0.75,0.8375000000000001,0.125,0.3415341974226979,0.1168215515453684,0.3447712815393826,1.0,False,False,0.3463230144861556
0.0,False,0.0,1.0,1.0,0.9125,0.0,0.2877534257129275,0.1440090599998955,0.4193398333927582,0.0,False,False,0.24088057908739
0.0,False,0.0,0.0,0.75,0.5875,0.125,0.4261251763978378,0.2079858758773983,0.264809141804738,0.0,True,False,0.1083625951338244
0.0,False,0.0,0.0,0.875,0.9125,0.1666666666666666,0.3480101115309508,0.2864110975033448,0.2723059266721002,0.0,True,False,0.1823526439096906
0.0,False,0.0,0.0,0.875,0.75,0.125,0.3562742841173865,0.1301958385413979,0.3087921506075319,1.0,True,False,0.3458939360038789
1.0,False,1.0,0.0,1.0,1.0,0.25,0.4011544343644486,0.0669718617171745,0.3366591147888402,0.0,False,False,0.4613096569994547
0.0,False,1.0,0.0,0.5,0.75,0.1666666666666666,0.3221809827216444,0.100049510071564,0.319947197083229,0.0,True,False,0.155917771767022
0.0,False,0.0,1.0,0.75,0.8125,0.125,0.3880796258334173,0.0636743432565444,0.3170889911706025,1.0,True,False,0.1647325956691652
0.0,False,0.0,1.0,1.0,1.0,0.125,0.1444076963333205,0.0236444011913608,0.6896561136196233,0.0,False,True,0.2519777903457419
0.5,False,1.0,0.0,0.875,1.0,0.125,0.2616291039372673,0.1128090163578267,0.4147103626893944,0.0,True,False,0.1894588591278764
0.0,False,0.0,1.0,1.0,1.0,0.125,0.1767467455733184,0.0177716662901921,0.5581799843400574,0.0,False,False,0.3925600914753063
0.5,True,0.0,0.0,1.0,0.975,0.125,0.5714304961111574,0.0945631575621608,0.2274530548625895,0.0,True,False,0.2456677731920917
0.0,False,0.0,1.0,0.875,0.8,0.125,0.4035221151733476,0.0058774536880079,0.3141503307588988,1.0,True,False,0.1773873121075094
0.5,False,1.0,0.0,1.0,1.0,0.375,0.3642712065576776,0.0491501718460275,0.3349001454300462,0.0,False,False,0.4613096569994547
0.0,False,1.0,0.0,1.0,1.0,0.125,0.3625957078169535,0.0048214411656289,0.3462883148987064,1.0,True,False,0.2402973393912795
0.0,False,0.0,1.0,1.0,0.8375000000000001,0.125,0.0433891723170269,0.0234064451583164,0.819627491317966,1.0,False,False,0.4683959970154391
0.0,False,0.0,0.0,1.0,1.0,0.125,0.2010822561017874,0.0235566250623493,0.5352107797080852,0.0,False,False,0.3512884715207659
0.0,False,0.0,1.0,0.875,0.9000000000000001,0.1666666666666666,0.0186942571756645,0.054272678309258,0.546905295905628,0.0,True,False,0.1899965105937154
0.0,False,0.0,1.0,0.75,0.8,0.0,0.2273020586837612,0.0309143169526649,0.5006491243377886,1.0,False,False,0.2329418547612636
0.0,False,1.0,0.0,0.75,0.75,0.125,0.6115937975842224,0.2327087082992784,0.1955325366646956,1.0,False,False,0.2893270503243815
0.0,True,0.0,1.0,1.0,1.0,0.125,0.2378886909399095,0.0463944461549072,0.4668852518358499,0.0,True,False,0.2024564606905048
0.75,False,0.0,1.0,1.0,0.9125,0.3333333333333333,0.2966508567042053,0.148040013326772,0.4523664150199797,1.0,False,False,0.530437574682555
0.5,False,0.0,0.0,0.875,0.8625,0.0,0.2308398957907295,0.014804671128692,0.5038266388545483,0.0,False,False,0.3133313023179663
0.25,False,1.0,0.0,0.875,0.8500000000000001,0.1666666666666666,0.2669228535003975,0.0494802349343432,0.3498071256224018,1.0,True,False,0.1491384508511061
0.0,False,0.0,0.0,0.75,0.75,0.1666666666666666,0.3857004783852666,0.0405345776198841,0.3672607129795182,1.0,True,False,0.5411919238423161
0.75,False,1.0,0.0,0.875,0.8875,0.25,0.5724245817982723,0.0568392174877119,0.1614047519932622,0.0,False,False,0.2727720662277738
0.0,False,0.0,0.0,1.0,1.0,0.125,0.2516406705213236,0.1139733507961856,0.4745257985354496,0.0,True,False,0.192288863845364
0.0,False,0.0,0.0,0.875,0.8375000000000001,0.125,0.3616365753975559,0.0636258866398948,0.3585805096460996,1.0,False,False,0.2347592869000048
0.5,False,0.0,0.0,1.0,1.0,0.25,0.2614079360058313,0.0214211949680989,0.4544832200785065,0.0,False,False,0.4031369705325086
0.0,False,0.0,1.0,0.875,0.8125,0.125,0.2590482503459184,0.1041350511112814,0.5370422367266003,1.0,True,False,0.2325354406103267
0.0,True,0.0,0.0,1.0,0.9625,0.125,0.4304038778491186,0.2489845276780498,0.2518009044488218,0.0,True,False,0.1940665571850506
0.0,False,0.0,1.0,0.75,0.7875000000000001,0.125,0.3728341234811436,0.0482863089312104,0.340377359175722,0.0,True,False,0.1520687419919106
0.0,False,0.0,1.0,0.875,0.875,0.125,0.3049614123471184,0.0236914289064617,0.4095498329257052,1.0,True,False,0.1083625951338244
0.5,False,1.0,0.0,1.0,0.9125,0.25,0.0137405337413339,0.0117188144743545,0.8855044411961623,1.0,False,False,0.5053536400872095
0.0,False,0.0,1.0,0.5,0.75,0.125,0.268048095886071,0.042848918092397,0.4550731615904264,0.0,False,False,0.3466441438462381
0.0,False,0.0,1.0,1.0,0.875,0.1666666666666666,0.2801856423491185,0.0479367210170917,0.3234694465228784,0.0,False,False,0.4146341541743145
0.5,False,0.0,1.0,1.0,1.0,0.125,0.2514969144746257,0.0227808070216093,0.4710335559522045,0.0,True,False,0.4326641249947386
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.1450567387050141,0.1609389664220528,0.5399159910295681,0.0,True,False,0.242831372789175
1.0,False,1.0,0.0,0.75,0.8875,0.25,0.3284559384040926,0.063604052939573,0.3986828149450447,0.0,False,False,0.3769490200827309
0.0,True,1.0,0.0,1.0,0.9500000000000002,0.1666666666666666,0.2544955050674445,0.0861358064070461,0.5368404368822999,1.0,True,False,0.2114400734862546
1.0,False,0.0,1.0,0.75,0.875,0.25,0.0758923375631554,0.0539945419870666,0.731708235139175,0.0,False,False,0.4352143594927004
0.0,False,0.0,1.0,0.75,0.65,0.1666666666666666,0.1594770312346129,0.1169105555721324,0.3815790469824267,0.0,True,False,0.1823526439096906
0.0,False,0.0,1.0,1.0,0.75,0.125,0.3204463253487802,0.0355004050610679,0.3641211536567739,0.0,False,False,0.2905049056005683
0.0,False,0.0,0.0,1.0,0.975,0.125,0.209759436604221,0.0590950299912598,0.4656391808814561,0.0,True,False,0.1776646867011754
0.0,False,0.0,1.0,1.0,1.0,0.125,0.1279448918097799,0.0396455622760456,0.6193117244554607,0.0,True,False,0.2872468017004989
0.5,False,0.0,0.0,0.625,0.75,0.25,0.3378717249424442,0.163110545720299,0.3319005903122862,0.0,False,False,0.4015743782561488
0.5,False,0.0,0.0,1.0,1.0,0.25,0.3416710343903127,0.1296409161699141,0.3875588750445955,0.0,False,False,0.4534019131011636
0.0,False,0.0,1.0,0.875,0.8875,0.125,0.2356941053873083,0.0819843763532757,0.4647656986339119,0.0,True,False,0.3234866442354115
0.0,True,0.0,0.0,1.0,0.975,0.125,0.1219115686933067,0.0313278193369074,0.6344605784156161,0.0,True,False,0.2872468017004989
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.2505469037826404,0.0415934798441915,0.3200857238922492,0.0,True,False,0.2425954782507257
0.0,False,1.0,0.0,0.875,0.9000000000000001,0.125,0.335032867747482,0.0770756152376132,0.3676118878929559,1.0,True,False,0.0938601076391921
0.0,False,1.0,0.0,1.0,0.975,0.125,0.3330298810241857,0.1142262302849187,0.3547842492526325,1.0,True,False,0.1844617784831757
0.75,False,0.0,1.0,1.0,1.0,0.125,0.2052055219752761,0.1084477168657484,0.4903296880382379,0.0,False,False,0.3623938017677343
1.0,False,1.0,0.0,0.75,0.8875,0.25,0.3284574202933224,0.0636043743135709,0.3986810522261337,1.0,False,False,0.3957512223306466
0.0,False,0.0,1.0,0.75,0.8500000000000001,0.125,0.3532875486061739,0.0410182355775528,0.3463252804149717,1.0,True,False,0.1907508225796189
0.0,False,0.0,1.0,0.75,0.825,0.1666666666666666,0.1980324495372135,0.049671495491621,0.3808047105315366,1.0,True,False,0.1792184088211047
0.0,False,0.0,0.0,1.0,0.975,0.125,0.3440998694526916,0.048960753195916,0.3391873405320487,0.0,False,False,0.3242162693419982
0.0,True,0.0,1.0,1.0,1.0,0.1666666666666666,0.1486592672312255,0.1270227788044587,0.5015104262202115,0.0,True,False,0.2576413724987073
0.0,False,0.0,0.0,0.875,0.875,0.125,0.4948533571312623,0.0247986231364272,0.2077280687132761,1.0,True,False,0.2651510805228984
0.0,False,1.0,0.0,0.875,0.975,0.125,0.2611755074968934,0.1321747338768703,0.4304940890396334,0.0,True,False,0.1404935931743213
0.5,False,1.0,0.0,0.75,0.875,0.125,0.1806380919834456,0.1242991091856257,0.5232986240596538,0.0,False,False,0.3633697464895339
0.25,False,1.0,0.0,0.875,1.0,0.25,0.4801545460332821,0.4242554596769306,0.2535468683679835,0.0,False,False,0.329947722434342
0.0,False,1.0,0.0,1.0,1.0,0.1666666666666666,0.4111173274342403,0.0860937007551812,0.3013056700498011,1.0,True,False,0.1417668773428758
0.5,False,1.0,0.0,1.0,0.9125,0.125,0.2267907876355019,0.0930984217810214,0.4721302114556451,0.0,False,False,0.4028255509255346
0.0,False,0.0,1.0,0.75,0.7750000000000001,0.125,0.0634880406982221,0.0259222880711107,0.7217451134926525,0.0,False,False,0.3629800124642518
0.0,False,0.0,1.0,1.0,0.7875000000000001,0.0,0.224979893527513,0.0054945805436493,0.5853508788419004,1.0,False,False,0.2550506038158944
0.0,False,0.0,1.0,0.875,0.8375000000000001,0.125,0.2338616953866551,0.0683544925379555,0.5757120656357957,0.0,True,False,0.2048504320054146
0.25,False,1.0,0.0,1.0,0.9375,0.125,0.2033806261057188,0.0791866628519904,0.5448671799859217,1.0,False,False,0.4321364390395489
0.0,False,0.0,1.0,0.875,0.925,0.125,0.1077689847273455,0.0242346976746329,0.682038180567262,1.0,True,False,0.2514299621559002
0.0,False,0.0,0.0,1.0,0.975,0.1666666666666666,0.394201822937998,0.3259578591300278,0.2420562798043402,0.0,True,False,0.1678793655368896
0.0,False,0.0,1.0,1.0,1.0,0.1666666666666666,0.2827840620554026,0.1764682979134773,0.3036079168696068,1.0,True,False,0.1180264058313907
0.0,False,0.0,0.0,0.0,0.0,0.125,0.2705765290932513,0.223902745686094,0.4116757325124187,1.0,False,False,0.2456677731920917
0.25,False,0.0,1.0,1.0,0.9375,0.125,0.203975819306374,0.024316068126915,0.529441794073173,0.0,False,False,0.3255461731870096
0.0,False,0.0,0.0,1.0,1.0,0.1666666666666666,0.4555455156487302,0.0938815811987343,0.2298364127134902,1.0,True,False,0.1491384508511061
0.0,False,0.0,1.0,0.875,0.9375,0.0,0.1396328385680973,0.0351284384738706,0.6264574659475675,1.0,True,False,0.2763043364934827
0.0,False,1.0,0.0,1.0,0.9500000000000002,0.1666666666666666,0.0830631525579315,0.1174170558746135,0.4731513772365887,1.0,True,False,0.2254140550927953
0.0,False,0.0,1.0,0.75,0.75,0.125,0.125894798441266,0.026100042130901,0.6229967097304296,0.0,True,False,0.3144888029145108
0.0,False,0.0,1.0,0.75,0.7375,0.125,0.3052317329919202,0.0342101856736782,0.4152547279790548,0.0,True,False,0.1079525427085402
0.0,True,1.0,0.0,1.0,0.9875,0.125,0.1348635189012433,0.0421632539631265,0.6426807680094879,0.0,True,False,0.281474306626037
0.0,False,0.0,0.0,1.0,1.0,0.125,0.3591244960543922,0.237188322464631,0.3254919225089707,1.0,True,False,0.1514272581382603
0.5,False,0.0,1.0,1.0,0.9625,0.25,0.0667058733873306,0.0129037509839178,0.754133697531028,1.0,False,False,0.5582706784973067
0.0,False,0.0,0.0,0.875,0.925,0.125,0.4788909173977915,0.1942476471667455,0.3015930350798634,0.0,True,False,0.1697294568213059
0.0,False,0.0,0.0,0.875,0.8375000000000001,0.125,0.1128315199489981,0.062807784428184,0.6422944712521708,0.0,False,False,0.3754097007439977
0.0,False,1.0,0.0,0.875,0.875,0.125,0.3686228249624804,0.1342593946185393,0.3506446714247819,0.0,True,False,0.1555560415983422
1.0,False,1.0,0.0,0.75,0.9500000000000002,0.25,0.3145482828439037,0.0536055790723531,0.3922626668887943,1.0,False,False,0.3500338436622173
0.5,False,1.0,0.0,0.5,0.7000000000000001,0.125,0.1543106407922441,0.018911303442546,0.6387978000691046,0.0,False,False,0.3364085286288315
0.0,False,0.0,0.0,0.875,0.9125,0.125,0.4117820308186556,0.2416115997011706,0.2770399108962487,0.0,False,False,0.2944234181325685
0.0,False,1.0,0.0,0.875,0.9625,0.1666666666666666,0.0358791836805278,0.0827829667708721,0.6101263369478871,1.0,True,False,0.3231614519252207
0.0,False,0.0,1.0,0.875,0.8125,0.125,0.2342965639198757,0.0560128410071714,0.5469238059198123,1.0,True,False,0.2050880623531877
0.25,False,0.0,1.0,0.875,0.7875000000000001,0.0,0.181700426700638,0.027432326485098,0.5142782087708795,0.0,False,False,0.3059542996937577
0.25,False,0.0,1.0,1.0,1.0,0.1666666666666666,0.1358597837696822,0.1618828189674923,0.512989309304918,1.0,True,False,0.3272006969425521
1.0,True,0.0,1.0,1.0,1.0,0.375,0.1106865224065085,0.0307450690323986,0.6694157487492016,1.0,False,False,0.6191953253742885
0.0,False,1.0,0.0,0.875,0.9125,0.125,0.4287441091345459,0.119460498127701,0.2605931750440946,0.0,True,False,0.1839274901469682
0.0,True,1.0,0.0,0.875,1.0,0.125,0.2156983036175238,0.0586364608014509,0.4860608864394224,0.0,True,False,0.3777585799440689
0.0,False,0.0,1.0,0.875,0.8875,0.125,0.2010090637177618,0.107601647038706,0.4883463168688713,1.0,True,False,0.2127565088279989
0.0,True,1.0,0.0,0.875,0.9125,0.1666666666666666,0.1957993593676054,0.0806329446684043,0.670564481916442,0.0,True,False,0.3065636128442511
